id,tokens,label
6732,일단 샤워중  RT @user : 샤워할때는 트윗욕구를 조금은 참아야 편하게 ( ? ) 할수있지RT @user : 으잌 ㅋㅋ RT @user : @user www 하긴 맛폰이든 피쳐든 일단 #감전,1
6733,@user 여자의 기본적인 능력이죠 이정도는 ? ,1
6734,엌ㅋ 그럴리가요 . 음 ... 저도 그거 만들어볼까 ... ,1
6735,RT구국일념으로 나선다 설친자 @user 다른 사람들은 성인인체 하지 않습니다 . RT @user : @user 후보들 중에 먼지털어 안나오는 사람 없을겁니다 . 모든 사람이 다 그렇잖아요 . 특정인에게 국한시키는 말씀들이 좀 그러네요,0
6736,2011-10- 26 런치팅에 초대합니다 . 지금 신청하세요 . ( URL ) #lunchting,0
6737,그 새끼가 대체 뭔데 보라고 기집애들이고 좋다고 난리냐 ? 너도냐 ? 너도냐고 ?,0
6738,아이 졓아  pic.twitter.com/YLxSefSQGp,1
6739,ow the  ㅋㅋㅋ,1
6740,[ URL ] 코튼클럽 남성 내의 URL ,1
6741,"RT 기계가 만드는 20나노 반도체 공정따위 , 장인이 직접 손으로 깎고 굽는 정밀한 수제작 반도체에는 못 따라가는 법이죠 . ㅎㅎ ",1
6742,@user 좋은 아침이긴 하네요 ! ㅋㅋㅋ쉬는 날아라 좋겠어요 ? ㅋㅋ,0
6743,스티그라르손의 부인 에바가 쓴 30년간 두사람의 삶이야기 . 그리고 스웨덴어서는 부인이 재산을 상속받지 못하기 때문에 이를 되찾으려는 시도 . RT @user Remembering Stie … ( cont ) URL ~ DoAUf,0
6744,#마실당 불금불금 ! ! ! ! ! ! 굿모닝입니당 ^ ^,0
6745,@user 토닥토닥 글애도 푹줌셨으니 오늘은 좀 늦게주묘ㅕ도되지않을가 ㅇㅂㅇ ) 9 ,1
6746,일모드로 전환합니디,0
6747,김기덕 감독의 고가의 개량 한복에 대해 언론이 왈가왈부한다 독립영화 감독은 싸구려 옷만 입어야 하는가 ? 예술과 예술가에 대한 이해가 없고 사회 전체가 품위가 없다 다음 해외 영화제에선 비싼 턱시도를 입기를 제안한다 김 감독에겐 그것이 오히려 파격일테니,0
6748,#이익훈토익 ★ [ 토익실전교재 ] ★ 이익훈토익 실전 1200제 2가 출간되었습니다 ! ! 최근 난이도가 반영된 Part 7 정복을 원하는 분들 보세요 ^ ^ URL URL,0
6749,어제 업데이트후 ... 트윗 UI 디자인이 바뀌어서 난감하네 ..,0
6750,@user 어머 양파뿌리를 ... ! ! ! 깔끔해진 굿바이무대ㅇ를 기대합니다 ㅋㅋㅋ,0
6751,종이니가 카페라떼를 마셨어 ?  pic.twitter.com/IRjVyvBWll,1
6752,안먹던 야식을 먹으니 속이 아주 부담시럽네 ㅠ,0
6753,민 · 관 · 군 하나된 축제 … 제주의 밤은 뜨거웠다 국군방송 위문열차 제주도 특집공연 현장속으로 URL,0
6754,@user 정답입니다 ,1
6755,블소에다가 ... 조로 만들어야지 ... 이왕이면 테섭에다가 만들어야 게따 ㅠㅠㅠ테섭에다 만든 캐 그대로 본섭에다가 옮겨 주려나 ... 근데 검사에겐 요리사가 있어야지 ... ,1
6756,참으로 힙간지 넘치는 양반이군요 ... ,1
6757,@user 우리곁에 최고의 소화제 탄산 ... ,1
6758,남자 컬링 한국 : 이탈리아전 보는중인데 서로 기가막힌 실수의 연속이라 독특한 재미가 있군요 . ,1
6759,굳이왜 ? 면전에서 할라꼬 “ @user : 또 술먹고 전화해서 욕하겟군RT @user : 별러 인정받고싶지 읺아  “ @user : 어깨는 인정RT @user : @user 미안 구려서 #kijuk ” ”,1
6760,제가 남자인지도 궁금해하는 놈들인데요 뭐 ... RT @user : 북괴놈들 . 내 혈액형은 알아서 뭐할라고 네이트에서 빼갔니 ㅋㅋㅋ ,1
6761,ㅤㅤㅤ ㅤㅤㅤ ㅤㅤ ㅤㅤ + + * Eo Vacoo Taa Tendoooo,0
6762,@user 레인대역 그라함 에이커 ,1
6763,@user @user @user @user 애정어린 구체적 조언에 깊이 감사드립니다 . 따뜻하고 활기찬 12월 보내며 한 해 잘 마무리하시길 기원합니다 . 고맙습니다 .,0
6764,우 .. 우와 .. 면접대기 분위기 쩐다 ..,0
6765,@user 이야 ! 기분좋다 ! ,1
6766,내추럴 24 모이스처 로션 고보습 쉐어버터 URL,0
6767,날 데려다주고 집에 가는 내 남치니 ..  pic.twitter.com/SHGf4ZWnlP,1
6768,신청 성공하시면 최애캐 그려드릴게요 ; ; ; ,1
6769,저도 사실 포샵과 일러를 켜면 이렇게 ...  #RTpic .twitter.com/YopLuHIg9b,1
6770,"@user 이제 이분 하나 이름이 더 생겨야 겠네 .. ㅋ 류장화 , 류청산 , 류삼순 , 류감에 이어 ... 류별 ! ( 응 ? )",0
6771,ㅍㅎ RT @user : 북괴놈들 . 내 주소랑 생일 빼내갔으니 생일선물보내라 . ,1
6772,@user 현쥬야 ~ ~ 앙뇽,0
6773,나의 . 승리야 ! ,1
6774,@user @user 서울도 햇님이 방긋 !,0
6775,@user 오늘요 첫째언니랑 엄마가 결혼식가고 아빠는 회사가시고 둘째언니는 학교가서 제가오늘동생둘이 밥챙겨줫어요ㅠㅠ 엉엉,0
6776,마구를 던지는 선수가 먹는 식사가 마구밀 아입니까 ? ,1
6777,"RT @user : [ 영화예매 ] CGV , 롯데시네마 , 메가박스 등 전국 영화 예매권 51 % 할인 , RT해주시는 분 중 6분께 추첨 티켓 증정 = > URL",0
6778,@user 잘했어요 ! 용감하게 남은 날들을 헤쳐나가 !,0
6779,"Get your mind right , and get your grind right . 정신 똑바로 차리고 , 니 할 일을 제대로 해 .",0
6780,@user 나도집에만가면바로 ~ ~ ~ ㅋㅋㅋ,0
6781,@user ㅋㅋㅋ오후에비올지도모른데ㅠ,0
6782,@user 탕이 이제 아마데도 못할것같다고ㅜㅜㅠㅠㅠㅜ 아아니 탕아마데 제 드림어빠였는데여ㅜㅜㅜㅠㅠ ,1
6783,@user 브로가요 ? ,1
6784,"#happyceo 소년시절 과거 급제하고 , 부모형제 권세가 대단하고 , 재주와 문장이 뛰어난 것 , 이것이 인생의 세가지 불행이다 . - 송나라 학자 , 정이 ( 程頤 ) URL",0
6785,@user 아아 시험기간이구나 . 공부는 많이 했어 ?,0
6786,@user 우리오빠가 또 이렇게 내 살림살이를 늘려주시고 .. 아이고 감사해라 .. ,1
6787,그럼 당연히 “ 응 무리지 ” 라고 할 것 같으니까 “ 역시 못하겠지 ? ” 라고 물어보는게 더 효과적이다 .  URL …,1
6788,자기가 이러고 있는거 .. 다시 볼수 있어요 ?,0
6789,@user 1 . 기숙사 다니는 우타이테 + 창업지향 + 디자인 + 작곡 + 게임 쪽 고3입니다 수능때매 공부를 엄청 하고 있죠 ,1
6790,지금도 제주에 장마비가 약하게 내리고 있고 오전에 점차 그칠 것으로 보입니다 . 오늘 제주도로 5 ~ 30mm 예상됩니다 . #tbnkorea,0
6791,@user 행쇼 안 할게 ! 오래 안 갈게 ! ,1
6792,"음성고 , 입학사정관제 프로그램 연수 URL ? idxno = 23874 …",0
6793,@user 히히 그렇네엥 ! 자주멘션걸게용 ^ ^,0
6794,"#화목한부녀  #그냥이대로다녹여버릴까 내가 집에 들어왔더니 아빠가 나를 막 불러서 "" 냉동고에 아이스크림 넣어놨다 . … URL ? utm_source = ig_twitter_share …",1
6795,하경여제님은 위대하시다,0
6796,"' 자유분방한 ' 김병현 , 넥센과 융화 기대 URL",0
6797,겐지 옥색스킨 (  ),1
6798,오마이갓ㅠㅠ 이씨 ㅠㅠ,0
6799,"[ 이투데이 ] 무디스 , 이탈리아 · 스페인 · 포르투갈 신용등급 강등 ( 1보 ) URL ( URL )",0
6800,죽은자는 증오할 수 없는 법이니까요 . ,1
6801,내 탐라에 궁예님이 계셔 ... ! (  ),1
6802,@user 정말 쌀쌀한 날씨였네요 . 잠자다가 추워서 두꺼운 이불 꺼내 덮었어요 . ㅎㅎ,0
6803,"@user Oh . 그건 몰랐는데 ~  아 , 나 도착했어요 > . ㅇ 어디쯤에 있어요 ?",1
6804,RT @user : URL URL 이상 오사카점령기 ^ ^ 낼골든디스크시상식에서보자 ELF ! ! !,0
6805,@user 지난 전쟁 때 이 빌어먹을 사탄에게 덕을 좀 봤다네 . 제기랄 ... ,1
6806,@user 명단1번 ? ㅋㅋㅋ그럼맨처음으로간거야 ?,0
6807,@user 그 안일함이 하나의 뾰루지를 부르고 그 뾰루지가 번식을하고 ,1
6808,@user @user 김욱종 나랑 만날 때도 그 걱정 하더니만이젠 남 걱정까지 해주네 ㅋㅋㅋ,0
6809,지방선거에 자유당 40프로 씩 나오고 그러는 건 무슨 카드에 몰두해서 그런 걸까요 .. ,1
6810,@user 인제 시작했남 ! ! ! ,1
6811,@user 아마 거의 없을거에요 ~ 나이가 좀 있으신분들 빼고는 ~ 그럼 저도 나이가 ? ㅋㅋㅋ,0
6812,"골프 , 왜 코킹을 최대한 유지하라고 할까 ? URL",0
6813,타구치나 레나코에 비하면 그래도 후지이가 똑똑한 아이였긴 했던게 저렇게 흑역사짤은 안남기고 갔다는거일려나 에휴  #절레절레,1
6814,수능날 건물이 무너질 것 같아도 뛰쳐나가지 마세요 . 자신의 목숨을 걸고 주변의 무단이탈하는 학생들 사이에서 남아있으면 그만큼 이득을 보시는 겁니다 .  #아마도 URL …,1
6815,@user @user 안녕하세요 . 새벽엔 잘 즐기셨나요 ?,0
6816,나만이렇게 느긋하게가고있냨ㅋㅋㅋ 나지금 온수역인데,0
6817,@user 꺄 ! 아 ... 안데요 ... 전 아직 로봇을 다 따먹지 못했어요 ! ! ! ,1
6818,@user 왤케이뻐ㅡㅡ ...,0
6819,노무현 이전 대통령 김대중 ,1
6820,영광이옵니다 ! ! #넙죽 핫 . 이제 레쩔 할인받는건가 ! ? ,1
6821,@user 너무 고마워요 ! ! ! #Irony 대박 ! ! ! !,1
6822,@user 베터리갈고 바로 다운받아서 해보던지 해야겠네 .. ,1
6823,@user 네 . 합갤에 이런 품질 높은 퀄로 팬이 많은 네임드였습니다 .  pic.twitter.com/eB60d2H3YT,1
6824,Ski ~ since I'm free ? lol #ski #korea #winter  @user 용평리조트 스키장 ( Yong Pyong Resort Ski Area ) URL,1
6825,"옹 애니플러스에서 액셀 , 메다카 , 언덕위 해주네 : 3 쿠로코만 따로 보면 되겠군 !",0
6826,야근자의 퇴근길 ! 엊저녁 출근땐 비왔는데 .. 우산손잡이는 또 왜 이따위 디자인 .. 버스 오는게 두렵다 URL,0
6827,이슬라도까지만해도 우연이라고생각했는데 ... ( 생각하고싶었는데 ) 내일도 비 인거보니깐 애들 행사 비 몰고다니는 건 하니가 아니라 나인가봐 .. #혜린아 #비몰고다니는 #범인은나인가봐 #하니  #미안 . . pic.twitter.com/PtB1J27YpQ,1
6828,알렉스 RT @user [ 이백녀DailyEVENT ] 이번주 이백녀에서는 토 / 일 방송 모 두 스튜디오에서 요리가 펼쳐지는데요 ! 이유리의 요리 vs 알렉스의 요리 누가 더 요리 잘할까요 ? RT로 전송 ! 추첨통해 선물 #StoryonTV,0
6829,맞아요 역시 아희같은 언어를 썼어야 했어요 ,1
6830,@user IWBTG ( 아이워너배때지 ) ,1
6831,다음주가 시험인데 캄캄한다ㅠㅠ,0
6832,아 ... 이런 . 모기가 . 귀에서 . 위 ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ㅇ ~ ~ .. 하는 바람에 ... 뽈따구 . 때려서 . ㅠ . ㅜ .. . 깨버렸다 ..,0
6833,I'm at 건국대 충주캠퍼스 URL :/ / 4sq.com/ImrkN0,0
6834,@user 두꺼운 돈까스 어쩌구 하더니 ㅡㅡ 참 두껍네요 그쵸 ,1
6835,@user 난 늘 때리고 싶던데에 . ,1
6836,덕후동같은거 생기면 한 일주일에서 몇달동안 덕후들끼리 저런 이벤트 하면 재밌겠다 막 90년대로 돌아가서 모두 같이 디지몬 주행한다던지 그런거 .. 이야 젊어진다 ,1
6837,2011-09- 14 런치팅에 초대합니다 . 지금 신청하세요 . ( URL ) #lunchting,0
6838,@user 앜ㅋㅋㅋㄲ .. 유머 .. 최고 ! ! !,0
6839,"급기야 프듀 무대에 오르는 클로이 ( nn세 , 아이도루 ) ",1
6840,고도로 발달한 조롱은 찬양과 구분할 수 없다 .. ,1
6841,@user 아뇨 상태는 무지 좋았어요 ㅋ 같은디자인의 남성싸이즈 같은데 본적은 처음 .. 마크큐빅이 워낙선명해서 ㅋ,0
6842,흐아 ... 우울포텐터짐 원걸노래들으면서풀어야지 ... #Irony #Tell me #So hot #Nobody #2diffrent tears #Be my baby,1
6843,@user 헉 조아 감기썰채고지 옮기고 나으렴 민쨘 ,1
6844,"RT @user : 김진숙의 절규 "" 강정을 2012년 광주로 만들 것인가 "" URL",0
6845,@user 아 ㅋㅋ 나도 머리좀 뽁아볼까 고민중 ㅋㅋㅋ,0
6846,@user 아맞다맞다 .. 자꾸기억이사라져욬ㅋㅋㅋ아_련 ... 추운겨울도버티셔야하는데 .. ㅜㅜ자주아프셔서ㅜㅜ공부는되시나영ㅜㅜ,0
6847,"' 젊은이들 피로 지킨 NLL'을 강조하는 대통령이니 피를 먹으며 자란 이 땅의 민주주의의 후퇴를 두고 보지는 않겠지 . 암 , 그렇겠지 . ",1
6848,"원더걸스 · 2NE1 · 소녀시대 , 미국진출 승자는 ? URL ? ar_id = NISX 2012012 3_0010267455 …",0
6849,""" @user : #ريتويت  Quadruple Danger #askmagcult 방탄소년단 & ukraine URL "" meus irmãos",1
6850,"진실이라서 .. ? RT @user : ‘ 박근혜 사생아 ’ , YS-박근혜 둘 중 하나는 죽는다 . 유력 대선후보 관련 ‘ 충격적 폭로 ’ 불구 언론이 침묵하는 이유는 ? URL ? uid = 1144 …",0
6851,@user ㅠㅠㅠ흐어어ㅓ엉ㅠㅠㅠ좋네여 ㅠㅠㅠㅋㅋㅋ이런 점에서 닮았다니 역시 내아들 ㅇㅁㅇ ! ,1
6852,"RT @user : [ 오늘저녁반찬oo어때요 ? ] 지펠마미에게저녁반찬을공개해주세요 ~ ! 매주3명선정하여 , KFC징거버거세트를보내드려요 . RT하면살빠져요 ~ ( ~ 10/31 ) URL",0
6853,"@user 물론이죠 ~ ww 으음 , 도련님이라니 .. ww 그냥 편하게 대해주세요 ~",0
6854,@user 안좋은밤 ! ,1
6855,@user 훗 . 가자 . ,1
6856,[ 1-293 ] brown 갈색 . 밤색,0
6857,@user 으윽 ... 할아버진 건강이 중요한데 ... ,1
6858,RT @user : 게발처럼 생긴 세발버섯 : 동이 트기 전 알에서 깨어나는 신비한 버섯입니다 . ( 관악산 ) pic.twitter.com/WOzU7eYJ,0
6859,에스오일 주유권 할인판매 : 휘발유 리터당 260원 할인 -> 최대 65만원 절감 / 카 드할인 평균 6 ~ 80원은 굳바이 / 5장 구매완료 + _ + URL,0
6860,This ( ( ( 제시카 ) ) ) more like ) ) ) 제시카 ( ( ( now :( ,1
6861,... 참 재미있겠네 ,1
6862,@user 그래 . ,1
6863,햇볕에 그을려가는 부도 석공의 땀방울은 물이끼 되어 있고 삶의 종착역에는 아무도 없었다 < 권대욱 . 바위부도 >,0
6864,@user 본 테스트는 당신의 관심도 테스트입니다 . 당신은 자신만의 모습을 어필하고 싶어하는 사람입니다 . 크게 튀려고 행동하는 사람은 아닙니다 . 하지만 특정 분야에 있어서 최고가 되어 사람들의 주목을 받고 싶어하는 사람입니다 .,0
6865,RT @user : U-EXPRESS 김현중-브렉다운 URL ? v = uQLYg 1j_6_o …,0
6866,@user 그녀의 남편이 죽었다는군 #싸늘 지바고 당신에게 그녀는 아주 천사같은 여자였나봐 ? ,1
6867,#self_intro #with_me 친구동생언니오빠 다환영인뎅ㅠ,0
6868,"@user Wow ! ! ! ! ! ! ! ! ! ! ! ! 12개의 점등입니다 ? ? 기쁘네요 ~ ♬ 최고 득점입니다 〜 ㅎ * ^ ^ * Darling , 최고 , 멋집니다 ~ 저리는 ~ ~ ~ uuu ~ ^ ^ * ㅎㅎㅎ #Pi",0
6869,그래서 언제나 간단하게 소환 할 수 있는거야 .,0
6870,"@user 초반한정 , , 후반에 가면 그냥 건드리는 정도 , ,",0
6871,피곤한데 잠을 마음껏 못자니까 더 피곤한거같아서 고작 십분 더 자겠다고 눈을 감았다가 떴는데 지각할 위기다 .. 택시가 함정카드였어 URL,0
6872,신천지는 무지한 개신교의 이단논쟁이 하루빨리 OUT 되길 바란다 . URL ? home_id = a4280504 & post_seq = 8895932 …,0
6873,@user 헬렌켈러 .. ! ,1
6874,@user 꺄ㅏ아아악 ( 일어남 ( f3 ,1
6875,퍼시픽림 업라이징은 리얼 / 그레이트월 / 트랜스포머 4 등등처럼 중국 자본 ( 과 입김 ) 이 들어갔다고 합니다 . 안심하고 기대하십시오 !  pic.twitter.com/J8TJNuMwXw,1
6876,@user 사실 그는 뼈의 주인입니다 . 삼식이가 암매장한 걸 점주견이 계속 물고 오니 내 다리 내놔 ... ,1
6877,골키퍼 영입이 최우선 . 재춘이는 그냥 벤치에 앉혀두면 든든한 딱 그정도 .,0
6878,예부터 도박에 빠져든 염세주의자는 한 사람도 없었다는 것을 보면 도박이 얼마나 인생과 똑같은지 알 수 있다 .,0
6879,장난감으로 만든 나무 ? ... 레고 숲 등장 화제 URL #zdk,0
6880,한대까면 즉사 ! ! ,1
6881,@user ㅎㅎㅎ 내가 천천히 잘들어보께 ㅠ 어젠 졸려서 잘 못들은것 같아 ㅎㅅㅎ,0
6882,그럼 나가서 버스를 타고 ... ,1
6883,하드캐리어 RT @user : [ RT이벤트 ] [ 여행준비는 브라이튼몰 URL ] 해외여행 가방 하드캐리어 ? 소프트캐리어 ? 답변 & RT 해주세요 . 5명 베스킨라빈스 1만원 기프티콘 증정 ! ( 2/3 ~ 2/8 ),0
6884,신고하기 어렵게 만드려는 속셈 아닐까여 ,1
6885,@user 영촌,0
6886,"[ 4 ] 서해안고속도로 ( 서울방향 ) 광명역나들목 – 금천 차량증가로 지 , 정체 #poltra",0
6887,박스가 약 한다는 소식입니다 ,1
6888,"괜찮아요 . 이젠 그렇게 쉽게 생채기가 날만큼 여리지 않아 . 단지 , 여전히 어리석구나 ... 하는 자괴감 . 그 점에 있어서 나아질 것 같지 않은 불안감 , 비어버린 가슴에 대한 허허로움 . 오래 묵은 봉오리의 안타까움 ... 몰랐으면 더 좋을 것 같은 그런 거",0
6889,@user 오늘 퇴근하는 길에 본 아가씨가 정말 새끈하더군 ! 이라고 전에 ... ! ,1
6890,"@user T ) 제 이름이 제일 처음에 있군요 . 뒷분의 마음 , 잘 알았습니다 . 0 . <  좋은 밤 예쁜 꿈 꾸셨으면 합니다 . 안녕히 주무시길 .",1
6891,[ 친절한 바나나씨의 메모中 ] URL 남을 탓하는 사람은 무덤에 들어갈 때 까지 남을 탓합니다 .,0
6892,2011-11- 16 런치팅에 초대합니다 . 지금 신청하세요 . ( URL ) #lunchting,0
6893,그대여 ... 그대여 ...,0
6894,4대강이 운하란놈들은 가치없는 좀비놈들이고 공사현장에서 장마이 ... [ 출처 ] 4대강 현장의 아찔한 수해대 ... - 한겨레_물바람숲 #티토크 URL,0
6895,( 열글자 맞추다보니ㅣ가 말투가 약간 싸가지없어지는 부작용이 ... 괜찮아 군이한ㄴ테만 따뜻한 한지샘이면 돼 ...  ),1
6896,@user 조상님ㅋㅌㅋㅌㅋㅋㅌ 헉 제삿상을올릴게요 ! ,1
6897,넹 ; ; RT @user 오늘 키스데이 ! 다들 아침에 한번씩 하고 나오셨나요 ? 앜ㅋㅋㅋ 하신분들 행복한거 아닙니다 당연한거에요 못 하신분들 분발하세요 ! ( 나도 ... ㅋㅋㅋ ),0
